bibnum|title|author|year|periodical|parent_title|citation|keyword|project|link
733|Soluble epoxide hydrolase gene deletion attenuates renal injury and inflammation with DOCA-salt hypertension|Manhiani, Marlina; Quigley, Jeffrey E.; Knight, Sarah F.; Tasoobshirazi, Shiva; Moore, TarRhonda; Brands, Michael W.; Hammock, Bruce D.; Imig, John D.|2009|Am. J. Physiol. Renal Physiol. (American journal of physiology. Renal physiology)||Manhiani, Quigley. (2009). Am. J. Physiol. Renal Physiol. 297:F740-8|Albuminuria/enzymology/etiology/prevention & control; Animals; Benzoates/pharmacology; Blood Pressure; Chemokine CCL2/urine; Desoxycorticosterone; Disease Models, Animal; Enzyme Inhibitors/pharmacology; Epoxide Hydrolases/antagonists & inhibitors/deficiency/genetics; Gene Deletion; Hypertension/complications/enzymology/etiology/physiopathology; Kidney Glomerulus/drug effects/enzymology/physiopathology; Macrophages/pathology; Male; Membrane Proteins/metabolism; Mice; Mice, Inbred C57BL; Mice, Knockout; Nephritis/enzymology/etiology/pathology/physiopathology/prevention & control; Protein Structure, Tertiary; Sodium Chloride, Dietary; Time Factors; Urea/analogs & derivatives/pharmacology|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125753.pdf
734|Quantitative profiling method for oxylipin metabolome by liquid chromatography electrospray ionization tandem mass spectrometry|Yang, Jun; Schmelzer, Kara; Georgi, Katrin; Hammock, Bruce D.|2009|Anal. Chem. (Analytical chemistry)||Yang, Schmelzer. (2009). Anal. Chem. 81:8085–8093|Animals; Chromatography, High Pressure Liquid/methods; Lipopolysaccharides/pharmacology; Metabolome/drug effects; Mice; Oxylipins/analysis/chemistry; Sepsis/metabolism; Solid Phase Extraction; Spectrometry, Mass, Electrospray Ionization/methods|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125754.pdf
735|Soluble epoxide hydrolase as a therapeutic target for cardiovascular diseases|Imig, John D.; Hammock, Bruce D.|2009|Nat Rev Drug Discov (Nature reviews. Drug discovery)||Imig, Hammock. (2009). Nat Rev Drug Discov 8:794–805|Animals; Cardiovascular Agents/administration & dosage; Cardiovascular Diseases/drug therapy/enzymology; Drug Delivery Systems/methods; Enzyme Inhibitors/administration & dosage; Epoxide Hydrolases/antagonists & inhibitors/metabolism; Humans; Signal Transduction/drug effects/physiology|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125755.pdf
736|Immunoassay for monitoring environmental and human exposure to the polybrominated diphenyl ether BDE-47|Ahn, Ki Chang; Gee, Shirley J.; Tsai, Hsing-Ju; Bennett, Deborah; Nishioka, Marcia G.; Blum, Arlene; Fishman, Elana; Hammock, Bruce D.|2009|Environ. Sci. Technol. (Environmental science & technology)||Ahn, Gee. (2009). Environ. Sci. Technol. 43:7784–7790|Animals; Antibodies, Heterophile/chemistry; Cross Reactions; Environmental Monitoring/methods; Enzyme-Linked Immunosorbent Assay; Female; Haptens/chemistry; Humans; Magnetics; Models, Molecular; Polybrominated Biphenyls/analysis/blood/immunology; Rabbits|Immunoassay|http://ucanr.org/sites/hammocklab/files/130817.pdf
737|Inhibition of the soluble epoxide hydrolase by tyrosine nitration|Barbosa-Sicard, Eduardo; Frömel, Timo; Keserü, Benjamin; Brandes, Ralf P.; Morisseau, Christophe; Hammock, Bruce D.; Braun, Thomas; Krüger, Marcus; Fleming, Ingrid|2009|J. Biol. Chem. (The Journal of biological chemistry)||Barbosa-Sicard, Frömel. (2009). J. Biol. Chem. 284:28156–28163|Animals; Cells, Cultured; Endothelial Cells/cytology/enzymology; Enzyme Inhibitors/metabolism; Epoxide Hydrolases/antagonists & inhibitors/genetics/metabolism; Humans; Mice; Mice, Inbred C57BL; Mice, Obese; Molsidomine/analogs & derivatives/metabolism; Mutagenesis, Site-Directed; Oxidative Stress; Peroxynitrous Acid/metabolism; Tyrosine/metabolism|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125756.pdf
738|Frataxin deficiency induces Schwann cell inflammation and death|Lu, Chunye; Schoenfeld, Robert; Shan, Yuxi; Tsai, Hsing-Ju; Hammock, Bruce; Cortopassi, Gino|2009|Biochim. Biophys. Acta (Biochimica et biophysica acta)||Lu, Schoenfeld. (2009). Biochim. Biophys. Acta 1792:1052–1061|Cell Death/genetics; Cell Line; Cell Survival; Ganglia, Spinal/metabolism/pathology; Gene Knockdown Techniques; Heredodegenerative Disorders, Nervous System/genetics/metabolism/pathology; Humans; Inflammation/genetics/metabolism/pathology; Interleukin-6/genetics/metabolism; Iron-Binding Proteins; Mutation; Neurons/metabolism/pathology; Schwann Cells|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125757.pdf
739|Beneficial effects of soluble epoxide hydrolase inhibitors in myocardial infarction model: Insight gained using metabolomic approaches|Li, Ning; Liu, Jun-Yan; Timofeyev, Valeriy; Qiu, Hong; Hwang, Sung Hee; Tuteja, Dipika; Lu, Ling; Yang, Jun; Mochida, Hideki; Low, Reginald; Hammock, Bruce D.; Chiamvimonvat, Nipavan|2009|J. Mol. Cell. Cardiol. (Journal of molecular and cellular cardiology)||Li, Liu. (2009). J. Mol. Cell. Cardiol. 47:835–845|Animals; Apoptosis/drug effects; Arrhythmias, Cardiac/blood/complications/prevention & control; Benzoates/pharmacology; Chromatography, Liquid; Cytokines/blood; Disease Models, Animal; Enzyme Inhibitors/pharmacology; Epoxide Hydrolases/antagonists & inhibitors; Heart Function Tests; In Situ Nick-End Labeling; Inflammation Mediators/blood; Lipid Metabolism/drug effects; Metabolomics; Mice; Myocardial Infarction/complications/metabolism/physiopathology/ultrasonography; Myocardium/enzymology/pathology; Solubility; Tandem Mass Spectrometry; Urea/analogs & derivatives/pharmacology; Ventricular Remodeling/drug effects|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125758.pdf
740|Toxicology in the fast lane: application of high-throughput bioassays to detect modulation of key enzymes and receptors|Morisseau, Christophe; Merzlikin, Oleg; Lin, Amy; He, Guochun; Feng, Wei; Padilla, Isela; Denison, Michael S.; Pessah, Isaac N.; Hammock, Bruce D.|2009|Environ. Health Perspect. (Environmental health perspectives)||Morisseau, Merzlikin. (2009). Environ. Health Perspect. 117:1867–1872|Animals; Carboxylesterase/antagonists & inhibitors; High-Throughput Screening Assays/methods; Humans; Naphthoquinones/pharmacology; Receptors, Androgen/drug effects; Receptors, Aryl Hydrocarbon/drug effects; Receptors, Estrogen/drug effects; Ryanodine Receptor Calcium Release Channel/drug effects; Toxicology/methods; Triclosan/toxicity|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125759.pdf
740|Toxicology in the fast lane: application of high-throughput bioassays to detect modulation of key enzymes and receptors|Morisseau, Christophe; Merzlikin, Oleg; Lin, Amy; He, Guochun; Feng, Wei; Padilla, Isela; Denison, Michael S.; Pessah, Isaac N.; Hammock, Bruce D.|2009|Environ. Health Perspect. (Environmental health perspectives)||Morisseau, Merzlikin. (2009). Environ. Health Perspect. 117:1867–1872|Animals; Carboxylesterase/antagonists & inhibitors; High-Throughput Screening Assays/methods; Humans; Naphthoquinones/pharmacology; Receptors, Androgen/drug effects; Receptors, Aryl Hydrocarbon/drug effects; Receptors, Estrogen/drug effects; Ryanodine Receptor Calcium Release Channel/drug effects; Toxicology/methods; Triclosan/toxicity|Esterase and Amidase|http://ucanr.org/sites/hammocklab/files/125759.pdf
741|Identification of 13-hydroxy-14,15-epoxyeicosatrienoic acid as an acid-stable endothelium-derived hyperpolarizing factor in rabbit arteries|Chawengsub, Yuttana; Gauthier, Kathryn M.; Nithipatikom, Kasem; Hammock, Bruce D.; Falck, John R.; Narsimhaswamy, Dubasi; Campbell, William B.|2009|J. Biol. Chem. (The Journal of biological chemistry)||Chawengsub, Gauthier. (2009). J. Biol. Chem. 284:31280–31290|8,11,14-Eicosatrienoic Acid/analogs & derivatives/chemistry/metabolism; Acids/pharmacology; Animals; Arachidonic Acid/metabolism; Arteries/chemistry/cytology/drug effects/metabolism; Endothelium, Vascular/chemistry/drug effects/metabolism; Rabbits; Vasodilator Agents/chemistry/metabolism|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125760.pdf
742|Hypoxia-induced pulmonary hypertension: comparison of soluble epoxide hydrolase deletion vs. inhibition|Keserü, Benjamin; Barbosa-Sicard, Eduardo; Schermuly, Ralph T.; Tanaka, Hiromasa; Hammock, Bruce D.; Weissmann, Norbert; Fisslthaler, Beate; Fleming, Ingrid|2010|Cardiovasc. Res. (Cardiovascular research)||Keserü, Barbosa-Sicard. (2010). Cardiovasc. Res. 85:232–240|Animals; Anoxia/complications/enzymology/physiopathology; Cardiomegaly/etiology; Epoxide Hydrolases/antagonists & inhibitors/genetics/physiology; Humans; Hypertension, Pulmonary/enzymology/etiology; Mice; Mice, Inbred C57BL; Physical Conditioning, Animal; Promoter Regions, Genetic; Vasoconstriction|Epoxide Hydrolase|http://www.biopestlab.ucdavis.edu/files/125760.pdf
743|Inflammatory lipid mediators in adipocyte function and obesity|Iyer, Abishek; Fairlie, David P.; Prins, Johannes B.; Hammock, Bruce D.; Brown, Lindsay|2010|Nat Rev Endocrinol (Nature reviews. Endocrinology)||Iyer, Fairlie. (2010). Nat Rev Endocrinol 6:71–82|Adipocytes/physiology; Anti-Inflammatory Agents; Fatty Acids/physiology; Homeostasis; Humans; Immunity; Inflammation/etiology/physiopathology; Insulin Resistance; Lipids/physiology; Metabolic Syndrome X; Obesity/complications/physiopathology; Oxidative Stress; Receptors, G-Protein-Coupled/physiology; T-Lymphocytes; Toll-Like Receptors/physiology|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125762.pdf
744|Expression and regulation of soluble epoxide hydrolase in adipose tissue|Taeye, Bart M. de; Morisseau, Christophe; Coyle, Julie; Covington, Joseph W.; Luria, Ayala; Yang, Jun; Murphy, Sheila B.; Friedman, David B.; Hammock, Bruce B.; Vaughan, Douglas E.|2010|Obesity (Silver Spring) (Obesity (Silver Spring, Md.))||Taeye, Morisseau. (2010). Obesity (Silver Spring) 18:489–498|3T3 Cells; Adipocytes/enzymology; Adipose Tissue/enzymology; Animals; Diet; Epididymis; Epoxide Hydrolases/metabolism; Male; Mice; Mice, Inbred C57BL; Obesity/enzymology; PPAR gamma/agonists; Proteome|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125763.pdf
745|Vitamin D intake needed to maintain target serum 25-hydroxyvitamin D concentrations in participants with low sun exposure and dark skin pigmentation is substantially higher than current recommendations|Hall, Laura M.; Kimlin, Michael G.; Aronov, Pavel A.; Hammock, Bruce D.; Slusser, James R.; Woodhouse, Leslie R.; Stephensen, Charles B.|2010|J. Nutr. (The Journal of nutrition)||Hall, Kimlin. (2010). J. Nutr. 140:542–550|Adult; African Americans; California; Diet Records; Dose-Response Relationship, Drug; European Continental Ancestry Group; Female; Humans; Male; Nutritional Requirements; Seasons; Skin Pigmentation/physiology; Sunlight; Vitamin D/administration & dosage/analogs & derivatives/blood/pharmacology; Young Adult|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125764.pdf
746|Development of ELISAs for the class-specific determination of organophosphorus pesticides|Piao, Yuan Zhe; Kim, Yoo Jung; Kim, Young Ah; Lee, Hye-Sung; Hammock, Bruce D.; Lee, Yong Tae|2009|J. Agric. Food Chem. (Journal of agricultural and food chemistry)||Piao, Kim. (2009). J. Agric. Food Chem. 57:10004–10013|Animals; Enzyme-Linked Immunosorbent Assay/methods; Female; Food Contamination/analysis; Mice; Mice, Inbred BALB C; Organophosphorus Compounds/analysis; Pesticides/analysis; Species Specificity|Immunoassay|http://ucanr.org/sites/hammocklab/files/130818.pdf
747|Noncompetitive fluorescent immunoassay for the detection of the human urinary biomarker 3-phenoxybenzoic acid with bench top immunosensor KinExA™ 3000|Kim, Hee-Joo; Gee, Shirley J.; Li, Qing X.; Hammock, Bruce D.|2007||Rational Environmental Management of Agrochemicals, Risk Assessment, Monitoring, and Remedial Action|Kim & Gee. (2007). In: Rational Environmental Management of Agrochemicals, Risk Assessment, Monitoring, and Remedial Action (ACS Symposium Series): 171–185||Immunoassay|http://ucanr.org/sites/hammocklab/files/130819.pdf
748|Inhibition of soluble epoxide hydrolase by trans-4- [4-(3-adamantan-1-yl-ureido)-cyclohexyloxy]-benzoic acid is protective against ischemia-reperfusion injury|Chaudhary, Ketul R.; Abukhashim, Mohamed; Hwang, Sung Hee; Hammock, Bruce D.; Seubert, John M.|2010|J. Cardiovasc. Pharmacol. (Journal of cardiovascular pharmacology)||Chaudhary, Abukhashim. (2010). J. Cardiovasc. Pharmacol. 55:67–73|Animals; Arachidonic Acid/metabolism; Benzoates/administration & dosage/pharmacology; Dose-Response Relationship, Drug; Eicosanoids/metabolism; Epoxide Hydrolases/antagonists & inhibitors; Female; Male; Mice; Mice, Inbred C57BL; Myocardial Infarction/prevention & control; Myocardial Reperfusion Injury/physiopathology/prevention & control; Receptors, Eicosanoid/antagonists & inhibitors; Urea/administration & dosage/analogs & derivatives/pharmacology|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125765.pdf
749|Combined inhibition of 20-hydroxyeicosatetraenoic acid formation and of epoxyeicosatrienoic acids degradation attenuates hypertension and hypertension-induced end-organ damage in Ren-2 transgenic rats|Certíková Chábová, Vera; Walkowska, Agnieszka; Kompanowska-Jezierska, Elzbieta; Sadowski, Janusz; Kujal, Petr; Vernerová, Zdenka; Vanourková, Zdena; Kopkan, Libor; Kramer, Herbert J.; Falck, John R.; Imig, John D.; Hammock, Bruce D.; Vanecková, Ivana; Cervenka, Ludek|2010|Clin. Sci. (Clinical science)||Certíková Chábová, Walkowska. (2010). Clin. Sci. 118:617–632|8,11,14-Eicosatrienoic Acid/analogs & derivatives/metabolism; Amides/pharmacology/therapeutic use; Angiotensin II/pharmacology; Animals; Antihypertensive Agents/pharmacology/therapeutic use; Blood Pressure/drug effects; Drug Evaluation, Preclinical/methods; Hydroxyeicosatetraenoic Acids/biosynthesis; Hypertension/complications/drug therapy/physiopathology; Male; Multiple Organ Failure/etiology/prevention & control; Norepinephrine/pharmacology; Rats; Rats, Sprague-Dawley; Rats, Transgenic; Renal Circulation/drug effects; Sulfones/pharmacology/therapeutic use; Vasoconstrictor Agents/pharmacology|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125766.pdf
750|Inhibition of soluble epoxide hydrolase enhances the anti-inflammatory effects of aspirin and 5-lipoxygenase activation protein inhibitor in a murine model|Liu, Jun-Yan; Yang, Jun; Inceoglu, Bora; Qiu, Hong; Ulu, Arzu; Hwang, Sung-Hee; Chiamvimonvat, Nipavan; Hammock, Bruce D.|2010|Biochem. Pharmacol. (Biochemical pharmacology)||Liu, Yang. (2010). Biochem. Pharmacol. 79:880–887|Animals; Anti-Inflammatory Agents, Non-Steroidal/pharmacology; Arachidonate 5-Lipoxygenase; Arachidonic Acid/metabolism; Aspirin/pharmacology; Benzoates/pharmacology; Blood Pressure/drug effects; Dose-Response Relationship, Drug; Enzyme Activation; Epoxide Hydrolases/antagonists & inhibitors; Gene Expression Regulation, Enzymologic; Hydroxyeicosatetraenoic Acids/blood; Indoles/pharmacology; Inflammation/drug therapy; Lipopolysaccharides/toxicity; Lipoxygenase Inhibitors/pharmacology; Male; Mice; Mice, Inbred C57BL; Mice, Knockout; Prostaglandin-Endoperoxide Synthases/metabolism; Urea/analogs & derivatives/pharmacology|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125767.pdf
751|Crystal structure of the cystic fibrosis transmembrane conductance regulator inhibitory factor Cif reveals novel active-site features of an epoxide hydrolase virulence factor|Bahl, Christopher D.; Morisseau, Christophe; Bomberger, Jennifer M.; Stanton, Bruce A.; Hammock, Bruce D.; O'Toole, George A.; Madden, Dean R.|2010|J. Bacteriol. (Journal of bacteriology)||Bahl, Morisseau. (2010). J. Bacteriol. 192:1785–1795|Amino Acid Sequence; Bacterial Proteins/chemistry/metabolism; Catalytic Domain; Conserved Sequence; Crystallography, X-Ray; Epoxide Hydrolases/chemistry/metabolism; Models, Molecular; Molecular Sequence Data; Protein Structure, Tertiary; Sequence Homology, Amino Acid; Substrate Specificity; Virulence Factors/chemistry/metabolism|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125768.pdf
752|Development of a noncompetitive phage anti-immunocomplex assay for brominated diphenyl ether 47|Kim, Hee-Joo; Rossotti, Martin A.; Ahn, Ki Chang; González-Sapienza, Gualberto G.; Gee, Shirley J.; Musker, Ruthie; Hammock, Bruce D.|2010|Anal. Biochem. (Analytical biochemistry)||Kim, Rossotti. (2010). Anal. Biochem. 401:38–46|Animals; Antibodies/immunology; Cattle; Cross Reactions; Halogenated Diphenyl Ethers/analysis/blood/chemistry; Humans; Immunoassay/methods; Peptide Library; Solvents/chemistry|Immunoassay|http://ucanr.org/sites/hammocklab/files/130820.pdf
753|Mutation of bacterium Vibrio gazogenes for selective preparation of colorants|Alihosseini, Farzaneh; Lango, Jozsef; Ju, Kou-San; Hammock, Bruce D.; Sun, Gang|2010|Biotechnol. Prog. (Biotechnology progress)||Alihosseini, Lango. (2010). Biotechnol. Prog. 26:352–360|Anti-Bacterial Agents/pharmacology; Coloring Agents/chemistry/metabolism/pharmacology; Escherichia coli; Indoles/chemistry/metabolism/pharmacology; Microbial Sensitivity Tests; Molecular Weight; Mutagenesis; Nuclear Magnetic Resonance, Biomolecular; Oxidation-Reduction; Pigments, Biological/chemistry/metabolism/pharmacology; Prodigiosin/analogs & derivatives/chemistry/metabolism/pharmacology; Pyrroles/chemistry/metabolism/pharmacology; Spectrometry, Mass, Electrospray Ionization; Staphylococcus aureus; Vibrio/genetics|Epoxide Hydrolase|http://www.biopestlab.ucdavis.edu/files/171046.pdf
754|Impact of epoxyeicosatrienoic acids in lung ischemia-reperfusion injury|Townsley, Mary I.; Morisseau, Christophe; Hammock, Bruce; King, Judy A.|2010|Microcirculation (Microcirculation (New York, N.Y. : 1994))||Townsley, Morisseau. (2010). Microcirculation 17:137–146|8,11,14-Eicosatrienoic Acid/analogs & derivatives/metabolism/pharmacology; Animals; Capillary Permeability/drug effects; Cell Adhesion Molecules/metabolism; Endothelium, Vascular/drug effects/metabolism; Lung/blood supply/drug effects/metabolism; Lung Injury/drug therapy/metabolism/prevention & control; Rats; Reperfusion Injury/drug therapy/metabolism/prevention & control; TRPV Cation Channels/metabolism; Vascular Cell Adhesion Molecule-1/metabolism|Epoxide Hydrolase|http://ucanr.org/sites/hammocklab/files/125769.pdf
